i,j,x,y
24,12,0.3964238175203896,-1.2883128247011943
24,13,0.38444438096704925,-1.4813266537592065
24,14,0.37058725990385055,-1.7000526912445575
24,15,0.35462138548107297,-1.948328500714105
24,16,0.3362788621020935,-2.2305214638871314
24,17,0.31525151105444216,-2.5516090729311345
24,18,0.2911867638305854,-2.917271341171233
24,19,0.26368299996628136,-3.3339975422815376
24,20,0.23228442964469068,-3.809210001516873
24,21,0.19647565231453426,-4.3514083556230885
24,22,0.15567608185581416,-4.970338647420156
24,23,0.10923452212980593,-5.677192939958867
24,24,0.0564243131296393,-6.4848469997385045
25,0,0.34488070605801335,-0.059568302388969666
25,1,0.36948039373602815,-0.12231082145949389
25,2,0.3822267541413204,-0.18860157146997542
25,3,0.3879907684118989,-0.2587631509979534
25,4,0.38920843483502754,-0.3336851306433796
25,5,0.38707544139464517,-0.4145208895820264
25,6,0.3821821559172564,-0.5025982228785311
25,7,0.37480001538939073,-0.599402550156002
25,8,0.3650136217576463,-0.7065868578520611
25,9,0.3527849586945642,-0.8259940717538208
25,10,0.33798581494799973,-0.9596868847514667
25,11,0.3204140812061975,-1.1099833055205273
25,12,0.29980115444625144,-1.279497586058027
25,13,0.2758139984267032,-1.4711868833667952
25,14,0.24805369281831716,-1.6884044052380753
25,15,0.21605145469603548,-1.934960056751859
25,16,0.1792626741396602,-2.2151898349370627
25,17,0.1370592678189706,-2.5340354674924277
25,18,0.08872052801797281,-2.8971360938406545
25,19,0.03342258694611894,-3.310934175567101
25,20,-0.02977339062699408,-3.7827983368957248
25,21,-0.10193413375469748,-4.321166527266512
25,22,-0.1842680673701269,-4.935713844580988
25,23,-0.27813959329423016,-5.6375506729428135
25,24,-0.3850832191256034,-6.43945864923615
26,0,0.2861233977466548,-0.05996552887405167
26,1,0.31450549496839947,-0.1208049997867807
26,2,0.33037016117366663,-0.18580681152191977
26,3,0.33764981475211203,-0.2549696517929171
26,4,0.3388220630189861,-0.32899607829553945
26,5,0.3352771207308269,-0.4089408178773659
26,6,0.32774704596401805,-0.49607482827400573
26,7,0.316572327104039,-0.5918453760287082
26,8,0.3018471864217991,-0.6978754369689295
26,9,0.28349700169125513,-0.8159809195535133
26,10,0.2613193293229919,-0.9481976860148403
26,11,0.23500488437069353,-1.0968153819077089
26,12,0.20414686906398585,-1.2644171716009378
26,13,0.16824303939606444,-1.453925456103919
26,14,0.12669286375404168,-1.6686541702769637
26,15,0.0787910603057596,-1.912368585380312
26,16,0.023718221358827764,-2.189353806305297
26,17,-0.03947108775867497,-2.504493418296314
26,18,-0.11186254270214616,-2.8633600485110926
26,19,-0.19469845720271675,-3.272319999471084
26,20,-0.2893962469363662,-3.7386546247945347
26,21,-0.3975687928869481,-4.270701806787257
26,22,-0.5210464138566703,-4.8780218385470695
26,23,-0.6618999445845491,-5.571593324505012
26,24,-0.8224640848421201,-6.364046569935099
27,0,0.23715897415385598,-0.05903651744437135
27,1,0.265920912313846,-0.11778452764144474
27,2,0.282638371103521,-0.18124819511277557
27,3,0.29014287358066987,-0.2491552653230207
27,4,0.29054564361273,-0.3220191415456922
27,5,0.2851744956253116,-0.40078123711418523
27,6,0.2747698686000481,-0.4866431692493298
27,7,0.2596730586799391,-0.5810043175536636
27,8,0.23995182945929197,-0.6854491636310324
27,9,0.21547521413530824,-0.801758228351596
27,10,0.18595557953688066,-0.9319315970859834
27,11,0.150970549959014,-1.0782205916609007
27,12,0.10997232453989957,-1.2431659937645232
27,13,0.062288705768610945,-1.4296425456240125
27,14,0.007118287927290704,-1.64091013343708
27,15,-0.056478813118015295,-1.8806724665609182
27,16,-0.12959392075526438,-2.153144369444356
27,17,-0.21348603525654355,-2.4631290896190485
27,18,-0.30960113297445047,-2.816107345461734
27,19,-0.4195944069140389,-3.2183402325772907
27,20,-0.545355341909519,-3.676988620573818
27,21,-0.6890354521157883,-4.200252358426006
27,22,-0.8530783521656744,-4.797533545591104
27,23,-1.0402515611068779,-5.479629432670013
27,24,-1.2536790125206567,-6.258962367760696
28,0,0.19635528782652362,-0.057158264209416956
28,1,0.2234435289338154,-0.11360598542412761
28,2,0.2393240933683673,-0.17524287405701824
28,3,0.24591235073323875,-0.24158823565897383
28,4,0.24483116924269505,-0.31297828976206227
28,5,0.23719813495870562,-0.390231655565466
28,6,0.22366119800044407,-0.4744677862398846
28,7,0.20450221471939264,-0.5670267379031295
28,8,0.17972752909784173,-0.6694444131409779
28,9,0.14912960073604647,-0.7834563683404855
28,10,0.11232404265817181,-0.9110171245280944
28,11,0.06876912669607547,-1.0543291638707837
28,12,0.017773214621808024,-1.2158792527910927
28,13,-0.041506314823654564,-1.3984814023279926
28,14,-0.11007045705746467,-1.6053266376419522
28,15,-0.18909100495114,-1.8400402505525921
28,16,-0.27992728007424184,-2.1067475625437138
28,17,-0.38414679022734016,-2.4101495375150237
28,18,-0.5035496298375743,-2.755609916005523
28,19,-0.6401965341016616,-3.1492559419778963
28,20,-0.7964405042873799,-3.5980952657142624
28,21,-0.9749618384193446,-4.1101522894686235
28,22,-1.178806211346006,-4.69462815645562
28,23,-1.4114251183321642,-5.362089884638124
28,24,-1.6767174791114101,-6.124695993772333
29,0,0.16235221588708,-0.054630286517531344
29,1,0.18655898782146202,-0.10858440246713888
29,2,0.20042185151026307,-0.1680998001771603
29,3,0.2051781522865498,-0.2325517764669426
29,4,0.20198120253524687,-0.30212440255122214
29,5,0.19167781184472774,-0.37751327204307333
29,6,0.17476106086618606,-0.4597463295653255
29,7,0.15140817123967565,-0.5500933302322834
29,8,0.12153475458362809,-0.6500309404511995
29,9,0.08483860064177841,-0.7612394242465095
29,10,0.04082790662339227,-0.8856173079882327
29,11,-0.011164128569433515,-1.0253072543469033
29,12,-0.07197530384387839,-1.182730096080454
29,13,-0.14261852678580908,-1.3606259127257825
29,14,-0.22429234276021157,-1.5621020642446282
29,15,-0.3183968327743642,-1.790688695729917
29,16,-0.42655428439046617,-2.050402635026701
29,17,-0.5506343374926133,-2.3458209456001193
29,18,-0.6927834851762935,-2.6821657431427424
29,19,-0.8554588925749701,-3.0654022886094716
29,20,-1.0414664901511437,-3.502352882201585
29,21,-1.254003194612294,-4.000829761810208
29,22,-1.4967028865534988,-4.569791137030901
29,23,-1.7736853886844308,-5.219525783246281
29,24,-2.0896070840005696,-5.961873459785445
30,0,0.1340163226042103,-0.051683895813529335
30,1,0.1546770244797405,-0.10298239912140787
30,2,0.16574565779497116,-0.16009704467535602
30,3,0.16798978546892862,-0.2223191149123677
30,4,0.1621661807790596,-0.28971358008492254
30,5,0.14884549940023228,-0.3628618669023605
30,6,0.12833664869755584,-0.4426964727004865
30,7,0.10068364398764638,-0.5304081112570613
30,8,0.06569000584503387,-0.6274041283856033
30,9,0.022944650534595705,-0.7352990745404012
30,10,-0.02816022267767,-0.8559247795098683
30,11,-0.08842090534485361,-0.9913528614338231
30,12,-0.15882267917461865,-1.143926156448398
30,13,-0.2405476770105512,-1.3162975881741472
30,14,-0.33498899595701254,-1.5114761431947272
30,15,-0.4437703289277759,-1.7328803007582883
30,16,-0.5687707043659329,-1.9843997227563563
30,17,-0.7121541580054248,-2.27046637841585
30,18,-0.8764043066382047,-2.5961366379867172
30,19,-1.0643638567754008,-2.9671862785591587
30,20,-1.2792790577021542,-3.3902208557339435
30,21,-1.5248489833640644,-3.8728045685638413
30,22,-1.8052792704965153,-4.423611664600069
30,23,-2.125339502890342,-5.052605715169221
30,24,-2.4904227452524887,-5.771253919615439
31,0,0.11040307820181888,-0.04849298587645913
31,1,0.12720490528529357,-0.0970100442408959
31,2,0.135009260062656,-0.15147176933754614
31,3,0.13427565859225588,-0.2111380216178721
31,4,0.12544840642419455,-0.2759908852334705
31,5,0.10884533569873693,-0.34651327964282735
31,6,0.0845854121766956,-0.4235438301543993
31,7,0.0525655395793167,-0.5081886291564377
31,8,0.01246413602236577,-0.6017770776233696
31,9,-0.03624822880726578,-0.7058481454241494
31,10,-0.0943011107039056,-0.8221564286782309
31,11,-0.16262284951233122,-0.9526913242275015
31,12,-0.2423461404825535,-1.0997056692766203
31,13,-0.3348200920795856,-1.2657521362851503
31,14,-0.4416282211089593,-1.4537268505681278
31,15,-0.5646119883884567,-1.6669204264421573
31,16,-0.705899677927947,-1.909077111100745
31,17,-0.8679405892751326,-2.184463115776151
31,18,-1.05354462092739,-2.4979455847271836
31,19,-1.2659273617964126,-2.8550840646496254
31,20,-1.508760764916885,-3.2622368450836174
31,21,-1.7862293305431391,-3.726685206985415
31,22,-2.1030914375758454,-4.256779525279569
31,23,-2.464744976512163,-4.862112440773783
31,24,-2.8772956752303167,-5.553726129552176
32,0,0.09072537453315938,-0.04518483414722504
32,1,0.1035821199915376,-0.0908291709199685
32,2,0.10787830682197494,-0.14241734553846283
32,3,0.10388404739123695,-0.19922235410432562
32,4,0.09180731291217303,-0.2611792838713093
32,5,0.07174747592543274,-0.32869215290147197
32,6,0.04364202189870635,-0.402511730406842
32,7,0.007237987279951746,-0.4836571384935458
32,8,-0.03791685213209665,-0.5733731373489964
32,9,-0.09247494428154643,-0.6731142990384192
32,10,-0.1572902122724434,-0.7845480231856529
32,11,-0.2334234182474007,-0.9095706704879961
32,12,-0.32215294961039215,-1.0503333752370845
32,13,-0.42499126184263336,-1.2092757771202844
32,14,-0.5437068950888192,-1.3891670226080883
32,15,-0.680351982724982,-1.5931541117554022
32,16,-0.8372952710105186,-1.8248181717008696
32,17,-1.0172607748541533,-2.0882396395674117
32,18,-1.2233722656241532,-2.3880737143114477
32,19,-1.459203801336214,-2.7296378493782902
32,20,-1.7288364470123718,-3.1190135610736194
32,21,-2.0369211649288053,-3.5631654844660554
32,22,-2.38874753781396,-4.070081503060318
32,23,-2.79031745899939,-4.648939029488969
32,24,-3.248422093746636,-5.3103043045678735
33,0,0.07432728814260978,-0.041849910155538746
33,1,0.08329575169833422,-0.08455920181593313
33,2,0.08400355569509318,-0.13308424380583142
33,3,0.07661503673689271,-0.18674835625954794
33,4,0.06116302883138852,-0.24547293950601182
33,5,0.0375634503369609,-0.30960399317925774
33,6,0.00558771832202381,-0.3798132637413485
33,7,-0.03516229204356826,-0.45703323959783176
33,8,-0.08526900374080279,-0.542419332714692
33,9,-0.1455081957553085,-0.63733423759664
33,10,-0.21685765364368068,-0.7433490930445259
33,11,-0.3005086468022573,-0.862257060486922
33,12,-0.39788175660215075,-0.9960964056390365
33,13,-0.5106476731236806,-1.1471814631291672
33,14,-0.6407532238111843,-1.31814081594781
33,15,-0.7904528211394121,-1.5119626911459019
33,16,-0.9623455502066216,-1.7320480624850267
33,17,-1.159418174836853,-1.9822723487349008
33,18,-1.385094378874765,-2.267056971518883
33,19,-1.6432905508346616,-2.5914524448170027
33,20,-1.9384783391094287,-2.961235163068749
33,21,-2.275754017904935,-3.383020698591513
33,22,-2.6609143624927207,-3.8643972948055487
33,23,-3.1005381656730346,-4.414084468058401
33,24,-3.6020716381193436,-5.0421233895787285
34,0,0.060662216150485115,-0.0385502098372179
34,1,0.06588594980000785,-0.0782830099986559
34,2,0.06304181649848738,-0.12358271433715845
34,3,0.052244680134084294,-0.17385402990000415
34,4,0.033396981860355626,-0.22903392232617073
34,5,0.0062614291214758274,-0.2894302691040149
34,6,-0.029539198024691397,-0.35564570975184934
34,7,-0.07453912483211388,-0.4285282475752581
34,8,-0.12944614508836463,-0.509140990407026
34,9,-0.1951560351250985,-0.5987487062536475
34,10,-0.2727670898528227,-0.6988183247675928
34,11,-0.36359695634090505,-0.8110305348038361
34,12,-0.4692031355400754,-0.9373003242578347
34,13,-0.5914079365665303,-1.079805148154905
34,14,-0.732328381589887,-1.2410201361388513
34,15,-0.8944114645571055,-1.423760316560553
34,16,-1.080475163041865,-1.6312302793336668
34,17,-1.2937556257178626,-1.8670820786655289
34,18,-1.5379609697100034,-2.1354825416286642
34,19,-1.817332094019495,-2.4411915472837253
34,20,-2.136710818376997,-2.7896533235254197
34,21,-2.5016154537836557,-3.187103435180796
34,22,-2.918323548670489,-3.6406949885971382
34,23,-3.3939609564788573,-4.158648772038812
34,24,-3.936595430921253,-4.750433767807806
35,0,0.0492746561570479,-0.03532599926420364
35,1,0.05094641870589086,-0.07205210509015043
35,2,0.044669186376388455,-0.1139861736994901
35,3,0.030543100921736628,-0.16064047650888022
35,4,0.00836927591800068,-0.2119915410989417
35,5,-0.022219561952485298,-0.26832615157235995
35,6,-0.061732700318873686,-0.33018725060325765
35,7,-0.1108292943264141,-0.39834136938235937
35,8,-0.17033470221067046,-0.4737577176354404
35,9,-0.2412584990623876,-0.5575984723076071
35,10,-0.3248136949033616,-0.6512196389778345
35,11,-0.4224381755835207,-0.7561812246981447
35,12,-0.5358194153972963,-0.8742654664749587
35,13,-0.6669232814739772,-1.0075022289977213
35,14,-0.8180275805815304,-1.1582011423970375
35,15,-0.9917609208106779,-1.3289904786067481
35,16,-1.1911474400099809,-1.5228631423131687
35,17,-1.4196579533847993,-1.7432304981410638
35,18,-1.6812680646843576,-1.9939851015661039
35,19,-1.9805237418987363,-2.279573784521262
35,20,-2.3226147488828475,-2.605083011984392
35,21,-2.7134561086155764,-2.976339029752733
35,22,-3.159777395245173,-3.40002614489091
35,23,-3.6692190290195015,-3.883827633355023
35,24,-4.250433767807807,-4.436595430921251
36,0,0.03978502282918356,-0.03220105189262204
36,1,0.038122652734523574,-0.06589088206205543
36,2,0.028589620728679606,-0.10433481369693004
36,3,0.011288130534923642,-0.14717459705012137
36,4,-0.014066966013306087,-0.19444373271092513
36,5,-0.04795699477788683,-0.24642050236385957
36,6,-0.09100889702769818,-0.3035957652663542
36,7,-0.14399486414150142,-0.3666576281577782
36,8,-0.20784811639328765,-0.43648076341485104
36,9,-0.28368369717286396,-0.5141213574909952
36,10,-0.3728215610271626,-0.6008190494596701
36,11,-0.476811973121993,-0.6980061290925781
36,12,-0.5974639450819452,-0.8073236777649544
36,13,-0.7368775163580232,-0.9306442557352022
36,14,-0.8974806381787778,-1.0701009174042366
36,15,-1.0820713670218187,-1.2281226080342957
36,16,-1.2938660482712019,-1.4074762903289948
36,17,-1.5365541567072882,-1.6113164509695739
36,18,-1.814360438360376,-1.8432429565523591
36,19,-2.1321149433948876,-2.1073685909243864
36,20,-2.4953314209826636,-2.4083980490035075
36,21,-2.9102943224448414,-2.751720738050114
36,22,-3.3841542687780497,-3.1435205210290067
36,23,-3.9250311972003966,-3.5909066385908086
36,24,-4.542123389578728,-4.1020716381193445
37,0,0.03187699505596327,-0.0291865416662995
37,1,0.02710951759767275,-0.059799967111876164
37,2,0.014540834828415367,-0.09463937788356662
37,3,-0.005724277566493024,-0.1334929151571688
37,4,-0.03405397981208383,-0.17646015552886138
37,5,-0.0710340336671304,-0.22381776243432258
37,6,-0.11739692242267398,-0.27600944025343643
37,7,-0.17401593357279002,-0.3336473728622732
37,8,-0.24192130283491162,-0.39751168706350515
37,9,-0.3223237101117183,-0.4685503102510435
37,10,-0.41664077762861423,-0.5478823301746268
37,11,-0.5265259029987177,-0.6368065077353019
37,12,-0.6538999429968546,-0.7368155129845158
37,13,-0.8009865662400077,-0.8496159770899854
37,14,-0.970352123980422,-0.9771543690649348
37,15,-1.164950858599182,-1.121648822664836
37,16,-1.3881762393481782,-1.285627246338674
37,17,-1.6439191905494757,-1.4719723009399306
37,18,-1.936633945395165,-1.6839741172943044
37,19,-2.2714121959023603,-1.9253919623125315
37,20,-2.65406608500792,-2.20052647807169
37,21,-3.0912203566940404,-2.5143046601567063
37,22,-3.590413582705037,-2.8723804797902006
37,23,-4.16020773069612,-3.281255093980699
37,24,-4.810304304567873,-3.748422093746637
38,0,0.025286971911613023,-0.026283748509346037
38,1,0.017649130332946548,-0.05375891503256364
38,2,0.00229875371389175,-0.08488536050094962
38,3,-0.020672053885286895,-0.11960654365656208
38,4,-0.0517202170980623,-0.1580867755356112
38,5,-0.0915307355610074,-0.20060142449018606
38,6,-0.14093121242042192,-0.24754889161580346
38,7,-0.200884223413659,-0.2994671357483532
38,8,-0.2725055182386124,-0.35704217628898804
38,9,-0.35709060414922505,-0.4211124297060176
38,10,-0.4561444354281144,-0.49267345402663065
38,11,-0.5714132558979662,-0.572885890157468
38,12,-0.7049190802821914,-0.6630879190991843
38,13,-0.8589977018530842,-0.7648127573053695
38,14,-1.0363411749284757,-0.8798114082878411
38,15,-1.2400456925875543,-1.01008086744056
38,16,-1.4736657419198762,-1.1578981019312669
38,17,-1.7412753857109382,-1.3258603286047805
38,18,-2.0475374802610666,-1.5169323651389495
38,19,-2.3977815717328035,-1.7345021361937836
38,20,-2.798091085973362,-1.9824457997451854
38,21,-3.2554001944762776,-2.2652044605066246
38,22,-3.77760033865807,-2.5878751219016083
38,23,-4.373655734257857,-2.9563194937844965
38,24,-5.0537261295521745,-3.3772956752303203
39,0,0.01979528595798782,-0.023485660389140666
39,1,0.009529539263972736,-0.04772866732080275
39,2,-0.008318915537434636,-0.07503806666944496
39,3,-0.0337010819105481,-0.10550742580293834
39,4,-0.06717359920796126,-0.13935177581527539
39,5,-0.10951738892476576,-0.17683876463771936
39,6,-0.16164541671737218,-0.21832044975189463
39,7,-0.2245977802860503,-0.26426154052182343
39,8,-0.29956391421381595,-0.3152547942218179
39,9,-0.3879128063775932,-0.3720287944280249
39,10,-0.49122576160786935,-0.4354537165346618
39,11,-0.6113308852999614,-0.5065486579994632
39,12,-0.7503399353855621,-0.5864923898360282
39,13,-0.9106885718763635,-0.6766383735597897
39,14,-1.0951810678798017,-0.7785344249298922
39,15,-1.3070404965934599,-0.8939472777545915
39,16,-1.549965355878244,-1.0248923561235233
39,17,-1.828193549142754,-1.1736692173217793
39,18,-2.146574596744027,-1.342903343922593
39,19,-2.510650882466419,-1.535595236798935
39,20,-2.9267486117936423,-1.7551781073757082
39,21,-3.4020789269280414,-2.00558592288705
39,22,-3.944849223237979,-2.291334180888383
39,23,-4.564384049538693,-2.617616668910909
39,24,-5.271253919615439,-2.9904227452524896
40,0,0.015218880996633486,-0.020777399791423495
40,1,0.00258431615228994,-0.04165422184571615
40,2,-0.01744998359090689,-0.06504899100388374
40,3,-0.04492138172169135,-0.0911759274394464
40,4,-0.08049724989283263,-0.12027254648805037
40,5,-0.12505011266938185,-0.15258644414471423
40,6,-0.17956810585535427,-0.18842020531014209
40,7,-0.2451569791063459,-0.22816591656799826
40,8,-0.3230679591534687,-0.27232439083564713
40,9,-0.41473201347659994,-0.32151490884360295
40,10,-0.5217955422966237,-0.37648142135002305
40,11,-0.6461571458753778,-0.43809912653560396
40,12,-0.790006438245526,-0.5073835534318747
40,13,-0.955866138790982,-0.5855031797293431
40,14,-1.1466386342400792,-0.673796064460649
40,15,-1.3656581137014583,-0.7737907798138415
40,16,-1.6167493054116455,-0.8872319295447048
40,17,-1.9042937908440845,-1.0161106546706715
40,18,-2.233304823252029,-1.1627007080083211
40,19,-2.6095115075289588,-1.3296009167921206
40,20,-3.03945307192454,-1.5197851581620705
40,21,-3.5305837329820653,-1.736661375587179
40,22,-4.09138825758612,-1.9841417164335684
40,23,-4.731507665520577,-2.2667266523666956
40,24,-5.461873459785445,-2.589607084000569
41,0,0.011405210195504873,-0.018135069833335734
41,1,-0.0033071712839475567,-0.03546779478481257
41,2,-0.025186409943608077,-0.05486379213942875
41,3,-0.054405759315915826,-0.07658963309822824
41,4,-0.09174788094537956,-0.10086333535778151
41,5,-0.13816879200232599,-0.12789648597899334
41,6,-0.19472032798413672,-0.15793835780421764
41,7,-0.26256189059081636,-0.19130924253835654
41,8,-0.34299481359410927,-0.22841989117695677
41,9,-0.4375007314456666,-0.26978155931615483
41,10,-0.5477799343262871,-0.31601198417413673
41,11,-0.6757900441761513,-0.367841031199407
41,12,-0.823786398054393,-0.4261181354879163
41,13,-0.9943656038637859,-0.4918226044885194
41,14,-1.1905135926123263,-0.5660772917159305
41,15,-1.4156593494714342,-0.6501659273512568
41,16,-1.673735407461055,-0.7455543625177541
41,17,-1.9692461243401558,-0.8539160644239518
41,18,-2.3073447117036983,-0.9771623467251677
41,19,-2.6939199158414917,-1.1174780198894183
41,20,-3.13569312634968,-1.2773634071677253
41,21,-3.6403264632506187,-1.4596840173841035
41,22,-4.216542000390543,-1.6677296397153432
41,23,-4.87425162670781,-1.905285297419085
41,24,-5.624695993772333,-2.176717479111411
42,0,0.008227151194564363,-0.015521790331487872
42,1,-0.008219199375958785,-0.02909227760943787
42,2,-0.031574988634896106,-0.04443181410538265
42,3,-0.06219138638957733,-0.0617328561691171
42,4,-0.10095696771187933,-0.08114290302488858
42,5,-0.14889731553562963,-0.10282201412154965
42,6,-0.20711493916860113,-0.12696336724449658
42,7,-0.2768109607938033,-0.15381703478314424
42,8,-0.35932564613299284,-0.18370617422930258
42,9,-0.45618046899524733,-0.21703587212826617
42,10,-0.5691187137330119,-0.25429830761652295
42,11,-0.7001456632983645,-0.2960773170120451
42,12,-0.8515701822728459,-0.34305422841305744
42,13,-1.026049389250908,-0.39601593985909017
42,14,-1.226637864139088,-0.45586571587669983
42,15,-1.4568426402105081,-0.5236369621082494
42,16,-1.7206851080472607,-0.6005101944231579
42,17,-2.0227708859179727,-0.6878334741642272
42,18,-2.3683686575302643,-0.7871466965272579
42,19,-2.7634989102083476,-0.9002102810097925
42,20,-3.215033386411668,-1.0290390257168691
42,21,-3.7308058408164246,-1.1759421703256323
42,22,-4.319734307465891,-1.3435711011575266
42,23,-4.991954430948445,-1.5349766833639107
42,24,-5.758962367760695,-1.7536790125206578
43,0,0.005578768693780604,-0.01287719142881923
43,1,-0.012178876339766692,-0.022444058039521073
43,2,-0.03662079621709172,-0.03371685536622547
43,3,-0.06828466012035217,-0.04660601202812588
43,4,-0.10813465674395127,-0.06114129962513327
43,5,-0.15724588590964755,-0.07742206359468293
43,6,-0.21675747237956544,-0.0955854087738047
43,7,-0.28790082692704727,-0.11581382374831058
43,8,-0.3720447847650624,-0.1383457855990085
43,9,-0.47074053921426906,-0.16348238695118034
43,10,-0.5857639588989169,-0.1915912912569719
43,11,-0.7191568875161792,-0.22311013239163668
43,12,-0.8732695891727882,-0.25855079664193326
43,13,-1.050806227331083,-0.2985053702531062
43,14,-1.254874922784714,-0.3436541426225013
43,15,-1.489043693222989,-0.39477587637797207
43,16,-1.7574034333386415,-0.45276051245899945
43,17,-2.064639014266119,-0.5186245147506116
43,18,-2.4161095263625314,-0.5935291440227322
43,19,-2.8179386233528785,-0.6788020733669937
43,20,-3.277115809192527,-0.7759629195012405
43,21,-3.8016092927330023,-0.8867534805147971
43,22,-4.4004906527352174,-1.0131737678548118
43,23,-5.084070911019152,-1.1575253425924634
43,24,-5.864046569935098,-1.3224640848421212
44,0,0.0033717832764608045,-0.010086767118719185
44,1,-0.015163672279513265,-0.015433899656742156
44,2,-0.04029394192064044,-0.022709144818036688
44,3,-0.07266938601430498,-0.031233717815632972
44,4,-0.11327601066319222,-0.04090473516524206
44,5,-0.16321492237187613,-0.051764775264050336
44,6,-0.22364814021458407,-0.06389869582078653
44,7,-0.29582698072028496,-0.07742493345513829
44,8,-0.38113952111869953,-0.09250028579600582
44,9,-0.481157369248777,-0.1093240004257946
44,10,-0.5976791262940414,-0.12814036655339714
44,11,-0.7327724233725117,-0.14924094210707464
44,12,-0.88881693419508,-0.17296735152307358
44,13,-1.0685503909334606,-0.19971519107869157
44,14,-1.275119220500416,-0.22993931492080236
44,15,-1.5121351405677148,-0.26416064945496637
44,16,-1.7837388955538331,-0.30297465057747125
44,17,-2.094672227264447,-0.3470615403330253
44,18,-2.4503591195787906,-0.39719851582685256
44,19,-2.856997292366085,-0.45427420535181184
44,20,-3.3216608060901107,-0.5193057560573143
44,21,-3.852414425969478,-0.593459083552445
44,22,-4.458440016327152,-0.6780730148000741
44,23,-5.15017459594877,-0.774688341355123
44,24,-5.939458649236149,-0.8850832191256062
45,0,0.0015326287620276385,-0.0068576060785344615
45,1,-0.017092642906199225,-0.007967718071574746
45,2,-0.04254046977959709,-0.011439711721591287
45,3,-0.07531792750939716,-0.015670211135810793
45,4,-0.11636876158045263,-0.02049749642384005
45,5,-0.16679980246435153,-0.025928422062803894
45,6,-0.2277844166261555,-0.03200238442731035
45,7,-0.3005849064825556,-0.03877739743460875
45,8,-0.38660033349794687,-0.04633112043809662
45,9,-0.48741418250815105,-0.054762690914114405
45,10,-0.6048384505321436,-0.0641939815212723
45,11,-0.7409560930697687,-0.07477069431364304
45,12,-0.8981643537260384,-0.0866637395490398
45,13,-1.0792210844916204,-0.10007116885935183
45,14,-1.2872957160500038,-0.1152208024222021
45,15,-1.5260262387413666,-0.13237362574085287
45,16,-1.799583386425432,-0.15182801389324851
45,17,-2.1127431268076067,-0.17392485156135756
45,18,-2.470968506359451,-0.19905364512803692
45,19,-2.8805018350149365,-0.22765976435601884
45,20,-3.3484680840633114,-0.26025300622967196
45,21,-3.8829901604910497,-0.29741774716334335
45,22,-4.493316345632094,-0.3398250511223999
45,23,-5.189959549471889,-0.388247245337772
45,24,-5.984846999738505,-0.44357568687036053
46,0,0,-0
46,1,-0.017805082508214394,-0.0000000000000000004318182861953065
46,2,-0.043300439527143936,-0.0000000000000000011169651872403599
46,3,-0.07620443439593842,-0.0000000000000000011297089281663684
46,4,-0.1174012556349488,-0.0000000000000000026028683913438352
46,5,-0.16799546507288785,-0.000000000000000007893595179549543
46,6,-0.2291635549513275,-0.000000000000000015007366086340916
46,7,-0.30217128724936826,-0.000000000000000023375866914130985
46,8,-0.3884212791944577,-0.000000000000000031767187609005013
46,9,-0.4895009073747354,-0.000000000000000041478596089234256
46,10,-0.6072265905359708,-0.00000000000000005185224761531115
46,11,-0.7436863658059467,-0.00000000000000006589696730476314
46,12,-0.9012833195911011,-0.00000000000000008665342381030262
46,13,-1.0827820061369822,-0.0000000000000001141767216322816
46,14,-1.2913595268842966,-0.00000000000000015294068826447692
46,15,-1.5306626381760067,-0.0000000000000001854131474925926
46,16,-1.8048720834141325,-0.00000000000000022551201917360117
46,17,-2.118775256071298,-0.00000000000000027314890862415086
46,18,-2.477848244513301,-0.0000000000000003093470089894881
46,19,-2.8883482470932296,-0.0000000000000003688471434784668
46,20,-3.357417234906915,-0.00000000000000041865560975155095
46,21,-3.893197530275798,-0.0000000000000004653466011678399
46,22,-4.504959594620724,-0.0000000000000005494785782614073
46,23,-5.203241684033943,-0.0000000000000005502786111783347
46,24,-6,-0.0000000000000007960204194457795
47,0,0.0015326287620276385,0.0068576060785344615
47,1,-0.017092642906199225,0.007967718071574746
47,2,-0.04254046977959709,0.011439711721591285
47,3,-0.07531792750939716,0.01567021113581079
47,4,-0.11636876158045263,0.020497496423840047
47,5,-0.16679980246435153,0.02592842206280388
47,6,-0.2277844166261555,0.03200238442731032
47,7,-0.3005849064825556,0.0387773974346087
47,8,-0.38660033349794687,0.046331120438096556
47,9,-0.4874141825081511,0.05476269091411432
47,10,-0.6048384505321436,0.0641939815212722
47,11,-0.7409560930697687,0.07477069431364292
47,12,-0.8981643537260384,0.08666373954903964
47,13,-1.0792210844916204,0.1000711688593516
47,14,-1.2872957160500038,0.1152208024222018
47,15,-1.5260262387413666,0.1323736257408525
47,16,-1.799583386425432,0.15182801389324807
47,17,-2.1127431268076067,0.173924851561357
47,18,-2.4709685063594513,0.1990536451280363
47,19,-2.8805018350149365,0.2276597643560181
47,20,-3.348468084063311,0.26025300622967107
47,21,-3.8829901604910497,0.2974177471633424
47,22,-4.493316345632094,0.33982505112239886
47,23,-5.18995954947189,0.3882472453377709
47,24,-5.9848469997385045,0.4435756868703618
48,0,0.0033717832764608045,0.010086767118719185
48,1,-0.015163672279513266,0.015433899656742156
48,2,-0.04029394192064044,0.022709144818036684
48,3,-0.07266938601430498,0.031233717815632965
48,4,-0.11327601066319222,0.04090473516524206
48,5,-0.16321492237187613,0.05176477526405032
