i,j,x,y
27,14,-1.2536790125206567,-6.258962367760696
28,0,0.19635528782652362,-0.057158264209416956
28,1,0.23545879330147126,-0.15593451482529327
28,2,0.24682561253944613,-0.26903388088512536
28,3,0.23731530302991227,-0.39789128408614033
28,4,0.21053981889078133,-0.5475721168871169
28,5,0.16723832371045852,-0.7252143535319666
28,6,0.10620163238558518,-0.9397941411886458
28,7,0.024747402928741367,-1.2024196757544514
28,8,-0.08115824592258887,-1.5268773916951515
28,9,-0.2169910306147078,-1.9303784332659737
28,10,-0.38990174570936714,-2.4345271522910297
28,11,-0.6090669715857835,-3.066568423366854
28,12,-0.8861514643055939,-3.8610020645183596
28,13,-1.2358812812386868,-4.861695565112292
28,14,-1.6767174791114101,-6.124695993772333
29,0,0.16235221588708,-0.054630286517531344
29,1,0.1970782267702045,-0.14926468394540604
29,2,0.20522988567341366,-0.25906720104152653
29,3,0.1914319949947008,-0.3847649822847443
29,4,0.15830585981875278,-0.530903500269145
29,5,0.10606657078177947,-0.7042722360867147
29,6,0.03300179123711816,-0.9135524565840455
29,7,-0.06420422702813758,-1.1695407327194516
29,8,-0.1904133764147396,-1.4856556035945816
29,9,-0.3521753857141763,-1.8786542787346212
29,10,-0.5580204179465457,-2.369571322794881
29,11,-0.8188841700036428,-2.9849312841261026
29,12,-1.1486634057646519,-3.75832025937851
29,13,-1.564903361899938,-4.732444493656479
29,14,-2.0896070840005696,-5.961873459785445
30,0,0.1340163226042103,-0.051683895813529335
30,1,0.16319751291405304,-0.14179152103425827
30,2,0.1670240308792205,-0.24771868277681983
30,3,0.14827900479386938,-0.3696241497638463
30,4,0.10851662738149284,-0.5115307212410226
30,5,0.047310790516915883,-0.679831281044195
30,6,-0.03761833154354682,-0.8828583271712606
30,7,-0.15024353074094854,-1.1310395498248653
30,8,-0.2962531293676589,-1.4373601731813515
30,9,-0.48325208200033726,-1.8180446519442148
30,10,-0.7211169916597491,-2.2934601983067866
30,11,-1.0224959281633856,-2.8892887258121926
30,12,-1.4034558969372857,-3.6380483314946312
30,13,-1.8842825003742167,-4.581088724039199
30,14,-2.4904227452524887,-5.771253919615439
31,0,0.11040307820181888,-0.04849298587645913
